"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202100000197";"4";"BRANLY BOULEVARD EDOUARD";"0";"N/A";"2";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"30"
"202100000198";"4";"N/A";" -1";"N/A";"2";"2";"2";"1";"(1)";"(1)";"3";"";" -1";"2";" -1";"1";"50"
"202100000199";"4";"N/A";" -1";"N/A";"2";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000200";"4";"CARNOT ( BOULEVARD )";"0";"N/A";"3";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000201";"4";"CLAUDE BERNARD (RUE )";"0";"N/A";"4";"1";"0";"1";"0";"0";"1";"";" -1";"2";"5";"1";"30"
"202100000202";"4";"BALZAC (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"100";"1";"";" -1";"1";"5";"1";"30"
"202100000203";"3";"32";"0";"D";"2";"2";"0";"2";"66";"670";"1";"";" -1";"1";"0";"1";"80"
"202100000204";"3";"415";" -1";"N/A";"2";"1";"0";"1";"4";"770";"3";"";" -1";"1";"0";"1";"50"
"202100000205";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"1";"50"
"202100000206";"3";"EUROPE (AVENUE DE L')";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"5";"1";"50"
"202100000207";"7";"RENE CAILLOUX (BD )";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000208";"7";"ROUTE DEPARTEMENTALE 20";"0";"N/A";"1";"2";"0";"2";"0";"9";"3";"";" -1";"1";"0";"3";"90"
"202100000209";"7";"GEORGES POMPIDOU (AV )";"0";"N/A";"2";"1";"0";"1";"0";"9";"1";"";" -1";"1";"0";"3";"80"
"202100000210";"4";"MIRABEAU (COURS)";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"2";"6";"6";"30"
"202100000211";"4";"VALLON DE TOULOUSE (RUE)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000212";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"4";"50"
"202100000213";"3";"1504";" -1";"N/A";"2";"2";"0";"1";"49";"1382";"3";"";" -1";"1";"0";"1";"80"
"202100000214";"3";"25";"0";"D";"2";"2";"0";"1";"4";"1";"1";"";" -1";"1";"0";"1";"80"
"202100000215";"4";"JEAN PERRIN (AVENUE)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000216";"3";"SAINT-OMER (ROUTE DE...............)";"0";"N/A";"2";"2";"0";"1";"10";"50";"1";"";" -1";"2";"0";"1";"80"
"202100000217";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"2";"(1)";"(1)";"2";"";" -1";"9";"0";"1";"90"
"202100000218";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"2";"600";"1";"";" -1";"2";"5";"1";"50"
"202100000219";"3";"EUROPE (AVENUE DE L')";"0";"N/A";"2";"2";"0";"2";"0";"1";"3";"";" -1";"2";"0";"1";"50"
"202100000220";"3";"CONDE (AVENUE DE)";"0";"N/A";"3";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"8";"50"
"202100000221";"3";"DEPORTES (RUE DES)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100000222";"4";"MARCEL SEMBAT (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"4";"50"
"202100000223";"4";"ALEX. FLEMING (BOULEVARD)";"0";"N/A";"3";"5";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000224";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000225";"4";"ST PIERRE (QUAI)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000226";"4";"N/A";" -1";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"50"
"202100000227";"2";"RN1 (ROUTE NATIONALE)";"0";"N/A";"3";"2";"0";"3";"55";"0";"1";"";" -1";"1";"9";"1";"110"
"202100000228";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"9";"0";"1";"50"
"202100000229";"7";"CHEVILLES ( ALLEE DES )";"0";"N/A";"2";"2";"0";"1";"0";"9";"1";"";" -1";"1";"0";"3";"50"
"202100000230";"4";"N/A";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000231";"4";"N/A";"0";"N/A";"3";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000232";"4";"CESSOLE (BD DE) (JUSQU'AU N° 93-110)";"0";"N/A";"2";"3";"3";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000233";"4";"ANGLAIS (A PARTIR DU N° 351)";"0";"N/A";"3";"6";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000234";"4";"BELLET (RTE DE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100000235";"4";"N/A";" -1";"N/A";"1";"2";"0";"1";"(1)";"(1)";"2";"";"5";"1";"5";"1";"50"
"202100000236";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000237";"4";"m'tsapere-Mosquée Maevantana (ruelle )";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000238";"2";"RN2/091";"0";"N/A";" -1";"1";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"9";"1";"30"
"202100000239";"3";"BOIS SABOT (RUE DU)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000240";"4";"BOULEVARD POISSONNIERE";"0";"N/A";"2";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"6";"30"
"202100000241";"2";"30";"0";"N/A";"2";"2";"0";"1";"59";"800";"1";"";" -1";"1";"0";"1";"80"
"202100000242";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"80"
"202100000243";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000244";"4";"BERRY (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"6";"1";"30"
"202100000245";"7";"GEORGES POMPIDOU (AV )";"0";"N/A";"2";"2";"0";"1";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202100000246";"7";"DOUAI (BOULEVARD DE)";"0";"N/A";"3";"5";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100000247";"4";"MOULIN (PLACE JEAN)";"0";"N/A";"1";"0";"0";"2";"1";"0";"1";"";" -1";"2";"0";"4";"40"
"202100000248";"3";"CD 677";"0";"N/A";"2";"3";"0";"1";"499";"0";"1";"";" -1";"1";"5";"1";"50"
"202100000249";"2";"BRETELLE ACCES RD203/RN184";"0";"N/A";"3";"4";"0";"1";"23";"770";"1";"";" -1";"2";"0";"1";"90"
"202100000250";"4";"CREQUI (DE)                         (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000251";"4";"MARECHAL LYAUTEY (DU)               (PL)";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000252";"6";"VERDANNES (ROUTE DES)";"0";"N/A";" -1";" -1";"3";"1";"1";"0";"1";"";" -1";"2";"6";"8";"10"
"202100000253";"3";"CORNICHE (ROUTE DE LA)  CD21";"0";"N/A";"2";"2";"0";"2";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000254";"9";"JULES PHILIPPE (QUAI)";"0";"N/A";" -1";"0";"3";"1";"0";"0";"1";"";" -1";"1";"0";"6";"30"
"202100000255";"3";"ORLEANS (ROUTE D')";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"80"
"202100000256";"4";"GUILLEMOTTES(RUE DES)";"0";"N/A";"2";"2";"0";"2";"0";"0";"2";"";" -1";"2";"0";"1";"50"
"202100000257";"3";"N/A";"0";"N/A";"2";"2";"0";"2";"9";"174";"3";"";" -1";"1";"0";"3";"50"
"202100000258";"3";"N/A";"0";"N/A";"2";"2";"0";"2";"21";"911";"1";"";" -1";"2";"0";"3";"50"
"202100000259";"3";"PLAN (ROUTE DU) -D304-";"0";"N/A";"2";"2";"0";"1";"0";"288";"1";"";" -1";"1";"0";"1";"50"
"202100000260";"1";"N/A";" -1";"N/A";"3";" -1";" -1";"1";"14";"200";"1";"";" -1";"1";"0";"1";" -1"
"202100000261";"4";"GIRAUD BOULEVARD LOUIS";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100000262";"4";"PERIER (BOULEVARD DU)";" -1";"N/A";"3";"3";"0";"2";"123";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000263";"7";"LECLERCAVENUE GENERAL";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000264";"7";"N/A";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000265";"4";"MIDI (BOULEVARD DU)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000266";"7";"NICE AVENUE DE (RN7)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000267";"7";"PLAGE BOULEVARD DE LA";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202100000268";"4";"FEUILLAT                            (R )";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"50"
"202100000269";"7";"CD20 E";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"2";"8";"50"
"202100000270";"3";"932";" -1";"E";"2";"1";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202100000271";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"4";"1";" -1"
"202100000272";"3";"LAC (RUE DU)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000273";"3";"CLAUDE BERNARD(QUAI)";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000274";"4";"VIADUC(RUE DU)";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000275";"3";"CLAUDE BERNARD(QUAI)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000276";"3";"ATLANTIQUE ( BOULEVARD DE L' )";"0";"N/A";"2";"2";"1";"1";"2";"22";"1";"";" -1";"1";"0";"1";"50"
"202100000277";"2";"21";"0";"N/A";"2";"2";"0";"1";"36";"600";"1";"";" -1";"1";"0";"3";"80"
"202100000278";"1";"10";"0";"A";"3";"3";"0";"1";"127";"1";"1";"";"10";"1";"0";"1";"130"
"202100000279";"3";"THIERS (AVENUE) N° PAIRS";"0";"N/A";"2";"2";"0";"2";"25";"505";"1";"";" -1";"1";"0";"1";"50"
"202100000280";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000281";"4";"CHATILLON (Bld de)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"30"
"202100000282";"4";"PROSPER ALFARIC                     (R )";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000283";"4";"CHARLES DE GAULLE                   (QU)";"0";"N/A";"2";"4";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000284";"4";"UNIVERSITE (DE L')                  (R )";"0";"N/A";"1";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000285";"4";"CREQUI (DE)                         (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000286";"2";"165";" -1";"N/A";"3";"4";"0";"1";"14";"555";"1";"";" -1";"1";"0";"1";"110"
"202100000287";"2";"mamoudzou centre-Commandant Passot (Plac";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000288";"7";"LAVALDUC CHEMIN DE";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000289";"4";"PAUL VAILLANT COUTURIER RUE";"0";"N/A";" -1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000290";"4";"THEODORE AUBANEL BOULEVARD";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100000291";"3";"308";"0";"D";"2";"2";"0";"1";"3";"500";"1";"";" -1";"1";"0";"1";"50"
"202100000292";"7";"M6   449.510 A 451.640";"0";"N/A";"3";"6";"3";"1";"448";"600";"1";"";" -1";"1";"0";"1";"70"
"202100000293";"4";"GAMBETTA                            (CO)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000294";"4";"JULES FERRY                         (PL)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000295";"4";"CARNOT                              (R )";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000296";"4";"LAFAYETTE                           (CO)";"0";"N/A";"1";"1";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000297";"4";"LACASSAGNE                          (AV)";"0";"N/A";"2";"1";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000298";"4";"EMERAUDES (DES)                     (R )";"0";"N/A";"1";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000299";"2";"1";" -1";"N/A";"3";"4";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"90"
"202100000300";"2";"5";" -1";"N/A";"1";"4";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"70"
"202100000301";"3";"54";" -1";"E";"2";"2";"0";"2";"0";"500";"2";"";" -1";"1";"0";"1";"80"
"202100000302";"9";"N/A";" -1";"N/A";" -1";" -1";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"8";" -1"
"202100000303";"3";"AV DE STALINGRAD";"0";"N/A";"3";"0";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000304";"4";"ROCHAID (PLACE)";"0";"N/A";" -1";"1";"3";"1";"0";"0";"1";"";" -1";"1";"6";"8";"10"
"202100000305";"4";"JACARANDAS (CITE)";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000306";"3";"CARNOT (PL.)";"0";"N/A";"1";"2";"0";"1";"41";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000307";"4";"DESCHIZEAUX (ROND POINT LOUIS)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202100000308";"7";"DEPARTEMENTALE 48 (ROUTE )";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"30"
"202100000309";"7";"PLAGE (RTE DE LA )";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202100000310";"7";"GEORGES POMPIDOU (AV )";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"9";"4";"90"
"202100000311";"7";"ROUTE D’APT";"0";"N/A";"1";"1";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202100000312";"7";"ROVE (AV DU )";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202100000313";"7";"ROUTE NATIONALE 368 (PLAN DES PENNES)";"0";"N/A";"2";"3";"3";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202100000314";"7";"ROUTE NATIONALE 113 - AGAVON";"0";"N/A";"2";"1";"3";"1";"0";"0";"1";"";" -1";"1";"5";"1";"70"
"202100000315";"4";"ALTADIS (BD DE L'EUROPE)";"0";"N/A";"1";"1";"0";"2";"0";"0";"3";"";" -1";"1";"0";"1";"50"
"202100000316";"4";"FELIX GOUIN AVENUE";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000317";"4";"RAYMOND FILIPPI AVENUE";"0";"N/A";"1";"4";"0";"1";"1";"0";"3";"";" -1";"1";"0";"1";"50"
"202100000318";"7";"D.5";"0";"N/A";"1";"1";"0";"1";"1";"0";"3";"";" -1";"1";"0";"1";"50"
"202100000319";"4";"ADRIEN BLANC ALL‚E";"0";"N/A";"1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000320";"7";"PICOT (AVE DU COLONEL)";"0";"N/A";"1";"2";"0";"2";"1";"1";"2";"";" -1";"1";"5";"1";"50"
"202100000321";"4";"N/A";"0";"N/A";"1";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000322";"4";"N/A";" -1";"N/A";"1";"2";"2";"1";"(1)";"(1)";"1";"";" -1";" -1";"0";"1";"50"
"202100000323";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"0";"247";"1";"";" -1";"1";"0";"1";"80"
"202100000324";"3";"N/A";" -1";"N/A";"2";" -1";"0";"1";"31";"520";"1";"";" -1";"1";"0";"1";"80"
"202100000325";"4";"N/A";" -1";"N/A";"2";" -1";"2";"1";"(1)";"(1)";"1";"";" -1";" -1";"0";"1";"50"
"202100000326";"3";"N/A";" -1";"N/A";"2";"2";"1";"1";"23";"350";"1";"";" -1";"1";"4";"4";"50"
"202100000327";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";" -1";" -1";"0";"1";" -1"
"202100000328";"4";"N/A";" -1";"N/A";"1";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000329";"3";"519";" -1";"D";"2";"2";"0";"2";"3";"800";"1";"";" -1";"2";"0";"1";"30"
"202100000330";"3";"215";" -1";"N/A";"2";"2";"0";"2";"4";"735";"1";"";" -1";"7";"0";"8";"90"
"202100000331";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000332";"3";"73";" -1";"D";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"80"
"202100000333";"2";"RN 174  (2x2 ) Atlantique-route de Tessy";"0";"N/A";"1";"1";"0";"2";"17";"454";"2";"";" -1";"2";"3";"1";"80"
"202100000334";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"4";"6";" -1"
"202100000335";"4";"117";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000336";"3";"240";"0";"D";"2";"2";"0";"1";"1";"865";"1";"";" -1";"1";"0";"1";"80"
"202100000337";"4";"SIMOND ST AVENUE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000338";"3";"PARIS (RUE DE)";"0";"N/A";"3";"4";"0";"2";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000339";"1";"A43   0.550 A 3.353";"0";"N/A";"3";"8";"0";"1";"1";"700";"1";"";" -1";"1";"0";"1";"70"
"202100000340";"7";"ALBERT CAMUS  RUE";"0";"N/A";"1";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000341";"3";"94";"0";"D";"2";"2";"0";"1";"5";"265";"2";"";" -1";"1";"0";"1";"80"
"202100000342";"1";"A72";"0";"N/A";"3";"4";"0";"1";"7";"750";"1";"";" -1";"5";"0";"1";"90"
"202100000343";"7";"N.4 CONTOURNEMENT-SUD";"0";"N/A";"1";"3";"0";"1";"44";"799";"1";"";" -1";"1";"2";"3";"70"
"202100000344";"4";"BD GEORGES POMPIDOU";"0";"N/A";"1";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100000345";"1";"A507 sens Marseille - Aubagne";"0";"N/A";"1";"4";"0";"1";"7";"775";"1";"";" -1";"1";"1";"1";"70"
"202100000346";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"4";"548";"1";"";" -1";"1";"0";"1";"50"
"202100000347";"4";"MARECHAL DE SAXE                    (AV)";"0";"N/A";"1";"1";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000348";"4";"SCHUMAN (AV. ROBERT)";"0";"N/A";"3";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000349";"4";"BOULEVARD MALESHERBES";"0";"N/A";"3";"6";"1";"2";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"50"
"202100000350";"7";"M7   2.278 A 3.690";"0";"N/A";"3";"6";"0";"1";"3";"99";"1";"";" -1";"1";"0";"1";"70"
"202100000351";"4";"BALMONT (DE)                        (BD)";"0";"N/A";"2";"3";"3";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000352";"4";"BREGERAS ( ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"3";"";" -1";"1";"0";"1";"80"
"202100000353";"3";"FOUGERAS (RUE DE)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000354";"3";"FRACHON ( ave Benoit)";"0";"N/A";"3";"2";"3";"2";"1";"200";"1";"";" -1";"1";"9";"1";"50"
"202100000355";"9";"JEAN MOULIN (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000356";"4";"RONCEVAUX R";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202100000357";"3";"OLOF PALME";"0";"N/A";"2";"2";"0";"1";"28";"685";"3";"";" -1";"1";"0";"1";"70"
"202100000358";"4";"MANOIR (AVENUE DU)";"0";"N/A";"2";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000359";"4";"HUIT MAI";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202100000360";"4";"FRANCIS GARNIER (RUE )";"0";"N/A";"3";"1";"0";"1";"1";"233";"2";"";" -1";"1";"5";"4";"30"
"202100000361";"6";"8 MAI 1945 (AV DU )";"0";"N/A";" -1";"0";"0";"1";"1";"233";"1";"";" -1";"1";"9";"1";"50"
"202100000362";"7";"ROUTE NATIONALE 113-L'ANJOLY";"0";"N/A";"1";"2";"0";"1";"1";"233";"1";"";" -1";"1";"0";"1";"90"
"202100000363";"4";"FELIX TURI (BD )";"0";"N/A";"2";"1";"0";"1";"1";"233";"3";"";" -1";"1";"0";"4";"30"
"202100000364";"7";"STADIUM (CD9)";"0";"N/A";"1";"2";"0";"3";"1";"233";"1";"";" -1";"1";"0";"1";"90"
"202100000365";"7";"JEAN MONNET (RUE )";"0";"N/A";"2";"2";"0";"1";"1";"233";"1";"";" -1";"1";"8";"1";"50"
"202100000366";"7";"OLIVES (AVENUE DES)";"0";"N/A";"2";"3";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000367";"7";"OLIVES (AVENUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000368";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100000369";"3";"VICTOR HUGO  (BD)";"0";"N/A";"2";"2";"0";"2";"11";"675";"1";"";" -1";"2";"0";"1";"50"
"202100000370";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000371";"3";"RD608";" -1";"N/A";"1";"2";" -1";"1";"0";"230";"2";"";" -1";"1";" -1";"1";"50"
"202100000372";"7";"N/A";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202100000373";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";" -1"
"202100000374";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"(1)";"(1)";" -1";"";" -1";" -1";"4";" -1";"50"
"202100000375";"4";"PRINCESSE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000376";"3";"6007";"0";"D";"2";"2";"0";"1";"5";"860";"1";"";" -1";"2";"0";"1";"50"
"202100000377";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"80"
"202100000378";"3";"902";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100000379";"3";"D6285";"0";"N/A";"3";"4";"0";"2";"1";"791";"1";"";" -1";"1";"0";"1";"50"
"202100000380";"3";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"80"
"202100000381";"3";"VAL DE SAIRE (RUE DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100000382";"1";"N/A";" -1";"N/A";"3";"4";" -1";"1";"12";"0";"1";"";" -1";"1";"0";"1";"110"
"202100000383";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";"4";"1";"0";"4";"50"
"202100000384";"1";"40";" -1";"N/A";"1";"2";"0";"1";"1";"200";"4";"";" -1";"1";"3";"1";"30"
"202100000385";"3";"LYCEE (BOULEVARD DU)(BROGNY A PARMELAN)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"30"
"202100000386";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"70"
"202100000387";"4";"Rue des Tourelles";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"30"
"202100000388";"3";"GRANDE RUE";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100000389";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"3";"80"
"202100000390";"4";"MONTFAVET (Route)";"0";"N/A";"2";"4";"1";"1";"0";"9";"1";"";" -1";"1";"0";"1";"50"
